News,State
الولايات المتحدة وبريطانيا تشنان هجمات هي الثامنة من نوعها على الحوثيين في اليمن,1
الانتخابات الأمريكية: دونالد ترامب يواجه نيكي هيلي في نيوهامشير,1
" حرب غزة: كيف وصل ""القرصان الوسيم"" إلى العالمية؟",1
حرب غزة: صور الأقمار الصناعية تظهر تدميراً واسعاً للأراضي الزراعية,1
تحقيق لبي بي سي يكشف أن الإمارات العربية المتحدة موّلت اغتيالات سياسية في اليمن,1
"تحقيق في ""خطب معادية للسامية ألقاها جنرالات إيرانيون على الطلاب"" في بريطانيا",1
نتنياهو أمام خيارين: مصلحته السياسية أو المصلحة الوطنية - يديعوت أحرونوت   ,1
ما دلالة أسبوع من الضربات الصاروخية في أرجاء الشرق الأوسط؟,1
 حرب غزة: مواطنون يشكون من ارتفاع أسعار الحمير بعد ازدياد الطلب عليها خلال الحرب,1
ما فرص منتخب مصر اليوم في المواجهة الصعبة أمام الرأس الأخضر؟,1
 حرب غزة: وزير الدفاع البريطاني يقول إن المملكة المتحدة بحاجة إلى الاستعداد للحرب,1
توتر بسبب صفقة عقارية غامضة.. ماذا يحدث في الحي الأرمني في القدس؟,1
رون ديسانتيس ينسحب من السباق الرئاسي الأمريكي ويعلن دعمه لدونالد ترامب,1
تضاؤل فرص السلام في السودان بعد تجميد الحكومة عضويتها في منظمة إيغاد,1
أين تقع بلوشستان ولماذا يتم استهدافها؟,1
مخدرات واغتصاب وقتل في مدينة تصطاد الأمريكيين بتطبيقات المواعدة,1
 نتنياهو يتحدى بايدن ويكرر رفضه لقيام دولة فلسطينية,1
وزير في مجلس الحرب الإسرائيلي يشكك في استراتيجية نتنياهو في غزة,1
ما أسباب ارتفاع أسعار الذهب في مصر؟,1
ما الذي يحدث عندما تعتقد أن الذكاء الاصطناعي يختلق أكاذيب عنك؟,1
بريطانيا تجري تجربة ناجحة لسلاح ليزر جديد أقل تكلفة من الصواريخ,1
مسؤول أممي: تدمير غزة يهدد بضياع جيل كامل من الأطفال,1
هل تعدّ مغادرة جوردان هندرسون لنادي الاتفاق نكسة للدوري السعودي؟,1
نتنياهو يرفض علنا المسعى الأمريكي لإقامة دولة فلسطينية,1
توقيف رجل أعمال سوداني في مصر تتهمه واشنطن بدعم حماس,1
هل يمكن أن يستمر التصعيد بين باكستان وإيران؟,1
"""تضامن العرب والمسلمين مع الشعب الفلسطيني يتناقض مع عدم التدخل في صراعات إقليمية أخرى"" - جيروزاليم بوست",1
 حرب غزة: بي بي سي عربي تتحقق من تدمير الجيش الإسرائيلي لمقبرة في خان يونس,1
هل ما قدمه المغرب أمام تنزانيا يجعله مرشحا للفوز بكأس أمم أفريقيا؟,1
الاستخبارات البريطانية تكشف معلومات جديدة عن حاسوب ساعد في حسم الحرب العالمية الثانية,1
ما هي حركة جيش العدل التي استهدفتها إيران في باكستان؟,1
كيف تُترجم الضربات الصاروخية الإيرانية في العراق وسوريا؟,1
"""لا يجوز لإسرائيل أن تبقى صامتة في وجه الدعم التركي لحركة حماس"" - جيروزاليم بوست",1
"كريم بنزيما يقاضي وزير الداخلية الفرنسي بسبب اتهامه له بـ ""الارتباط بجماعة الإخوان المسلمين""",1
هل يمكن أن تنسحب القوات الأمريكية من العراق؟,1
المرض إكس: ما هو الوباء غير المعروف الذي يستعدّ العالم لمواجهته؟,1
الإسرائيليون وقادتهم يرفضون دفع ثمن صفقة الرهائن - هآرتس,1
ماذا حدث لمراهقين اكتشفا واحدة من أكبر الماسات في العالم؟,1
 إيران: ماذا نعرف عن هجمات الحرس الثوري الإيراني على العراق وسوريا؟,1
"إدانة أمريكية للضربات الصاروخية الإيرانية ""المتهورة"" على أربيل شمالى العراق",1
 الانتخابات الرئاسية الأمريكية: دونالد ترامب يفوز بالانتخابات التمهيدية للحزب الجمهوري في أيوا  ,1
المؤتمرات الحزبية في ولاية أيوا: ماذا يعني فوز ترامب المهيمن بالنسبة لمنافسيه؟,1
أوكرانيا تقول إنها أسقطت طائرة تجسس روسية,1
"""عيون إسرائيل"" التي لم يستمع أحد إلى تحذيراتها",1
" حرب غزة: أهالي الرهائن الإسرائيليين: ""ليس لديهم مياه عذبة ولا علاج طبي""",1
انتفاضة الأقصى: بريطانيا سعت لوضع خط أحمر لحق إسرائيل في الدفاع عن النفس- وثائق بريطانية,1
"قضية إسرائيل أمام محكمة العدل الدولية تختبر ""مزاعم الغرب بالتفوق الأخلاقي"" - الغارديان",1
" حرب غزة: ما هي قصة المدينة التي تعرف بـ""فلسطين الصغيرة"" في الولايات المتحدة الأمريكية؟",1
 حرب غزة: صور الدمار بعد 100 يوم من الحرب,1
صلاح ينقذ مصر بالتعادل أمام موزمبيق في افتتاحية المجموعة الثانية لكأس أمم أفريقيا 2023,1
"لماذا قالت بكين إن واشنطن ""أخطأت بشدة"" بتهنئتها الرئيس الجديد لتايوان؟",1
السلام في الشرق الأوسط يواجه عقبات كثيرة، لكن استمرار العنف غير مقبول – ديلي ميل,1
خيارات صعبة أمام إسرائيل في رؤية الولايات المتحدة للشرق الأوسط,1
كيف تغيرت أعراض فيروس كورونا مع ظهور كل متحور جديد؟,1
"""فلسطين الصغيرة"" في الولايات المتحدة الأمريكية",1
"الولايات المتحدة تسلم ""رسالة خاصة"" لإيران بعد ضربات في اليمن",1
تايوان تنتخب وليام لاي رئيسا في انتخابات تاريخية,1
"روسيا تصنف أحد أشهر كتابها ""عميلا أجنبيا""",1
التدخل العسكري في اليمن له ما يبرره في الوقت الراهن – الإندبندنت,1
مظاهرات في البحرين تنديداً بالهجمات على مواقع للحوثيين في اليمن,1
ساحل العاج من الحرب الأهلية إلى إنفاق مليار دولار على كأس الأمم الأفريقية,1
حسين الحاج حسن في بلا قيود: عملياتنا إسناد للمقاومة الفلسطينية,1
ما الذي يحدث في البحر الأحمر وما هي ردود الفعل الدولية على الهجوم الأمريكي البريطاني على اليمن؟,1
لماذا قررت واشنطن ولندن ضرب الحوثيين في اليمن الآن؟ ,1
"""قلق عميق"" على المرضى والعاملين في مستشفى شهداء الأقصى بغزة",1
 حرب غزة: ما الذي نعرفه عن الضربات الأمريكية البريطانية على الحوثيين في اليمن؟,1
بسبب حرب غزة، فنانون فنلنديون يطالبون بمنع إسرائيل من المشاركة في مسابقة يوروفيجين الأوروبية,1
" حرب غزة: ما هي ""اختبارات كشف الكذب"" التي يطالب بها نتنياهو؟",1
الشوارع فارغة بينما تشهد البلاد عنفا غير مسبوق، ماذا يحدث في الإكوادور؟,1
"""إسرائيل تفشل في ترجمة انتصاراتها التكتيكية إلى مكاسب استراتيجية"" على الحدود الشمالية - هآرتس",1
ماذا نعرف عن أكبر هجوم للحوثيين في البحر الأحمر تصدت له البحرية الأمريكية والبريطانية؟,1
اقتحام محطة تلفزيون وإعلان الطوارئ، ماذا يدور في الإكوادور؟,1
"من هو غابرييل أتال، أصغر رئيس وزراء لفرنسا، الذي وصف بـ""رمز الجرأة والحركة""؟",1
 لحظة اقتحام مسلحين محطة تلفزيون في الإكوادور وتهديد العاملين على الهواء مباشرة,1
السعودية مهتمة بالتطبيع مع إسرائيل بعد الحرب، ولكن ما هي شروطها؟,1
ماذا يعني الإعلان الإسرائيلي عن المرحلة الثالثة من حرب غزة؟,1
فلسطينيون يدفعون آلاف الدولارات في محاولة للفرار من الحرب في غزة – في الغارديان,1
ماذا نعرف عن أرض الصومال ومذكرة التفاهم بينها وبين إثيوبيا؟,1
ما هي مهمة بلينكن في زيارته الرابعة للشرق الأوسط؟ وهل يفلح فيها؟,1
 حرب غزة: محتجون يقاطعون خطاباً لبايدن ويطالبون بوقف الحرب ,1
"ما حقيقة وقوع جرائم اغتصاب وتعذيب على يد زعيم كنيسة ""كل الأمم"" الراحل في نيجيريا؟",1
"""شاهين"" نحو القمر في مهمة أمريكية خاصة",1
بلينكن يؤكد ضرورة تمكين الفلسطينيين من البقاء في  غزة,1
 حرب غزة: نازحون فلسطينيون ينصبون خيامهم على الحدود بين مصر وغزة,1
كيف تأثر الاقتصاد الأردني بالحرب بين إسرائيل وحماس؟,1
"ما هو""الاختطاف الافتراضي"" وكيف يقع الصينيون الذين يدرسون في الغرب ضحيته؟",1
"""من غزة إلى أوكرانيا، القوة الغاشمة تهدد بالانتصار في 2024"" - في الغارديان",1
"ماذا يعني إعادة حاملة الطائرات الأمريكية ""فورد"" إلى مينائها؟",1
كيف تستخدم إسرائيل الذكاء الصناعي في حربها؟,1
"""الشرق الأوسط على شفير الهاوية""- في الفاينانشال تايمز",1
المحكمة العليا الأمريكية تنظر في إمكانية ترشح ترامب في الانتخابات الرئاسية,1
ماذا حصل لبعض المقابر في قطاع غزة؟,1
لماذا تحتفظ أمريكا بمخزون أسلحة في إسرائيل؟,1
من هم المرشحون في الانتخابات الرئاسية في تايوان ولماذا يهتم العالم بمن سيفوز؟,1
الحوثي في بلا قيود: نستهدف السفن الإسرائيلية والمتجة إليها,1
السنة القمرية: ما علاقة بوريس جونسون بالتنين؟,1
 كأس الأمم الأفريقية 2024: من الأهم النادي أم المنتخب الوطني؟,1
تنظيم الدولة الإسلامية يعلن مسؤوليته عن التفجيرين اللذين وقعا خلال إحياء ذكرى قاسم سليماني,1
لماذا أصدر القضاء الفرنسي حكماً بالسجن والغرامة على اللاعب الجزائري يوسف عطال؟,1
 انفجار إيران: شهود عيان يصفون اللحظات الأولى للهجوم قرب قبر قاسم سليماني,1
اتهام سبيس أكس بتسريح موظفين بطريقة غير قانونية,1
تقنية تنبيه السائقين عند ظهور علامات النعاس خلال القيادة,1
اغتيال صالح العاروري في لبنان يثير مخاوف من توسيع نطاق الحرب,1
ماذا نعرف عن الانفجارين اللذين وقعا في إيران بالتزامن مع إحياء ذكرى قاسم سليماني ؟,1
تسلسل زمني لأبرز الهجمات والانفجارات التي شهدتها إيران في السنوات الأخيرة,1
 انفجار إيران: ماذا نعرف عن التفجيرات التي وقعت بالقرب من قبر قاسم سليماني؟,1
ما أهمية التوصل إلى اتفاق يمنح إثيوبيا منفذاً بحرياً؟,1
"لغز الأعداء: ما واقعية اتهام حماس بأنها ""صنيعة"" إسرائيلية؟",1
" صالح العاروري: من هو ""الرجل الثاني"" في حركة حماس الذي اغتيل في لبنان؟",1
المقاومة الشعبية في السودان بين الدفاع عن النفس والانزلاق نحو حرب أهلية,1
بريطانيا سعت لتمكين محمد دحلان السياسي الفلسطيني المثير للجدل لضمان أمن إسرائيل في ذروة الانتفاضة الثانية – وثائق بريطانية,1
"قرار سحب حاملة الطائرات الأمريكية من الشرق الأوسط ""ليس خبراً جيداً لإسرائيل"" - هآرتس",1
قوات الدعم السريع توافق على إطلاق سراح أكثر من 400 أسير ومحتجز بعد محادثات مع حمدوك,1
الصومال يصف اتفاقاً بين إثيوبيا وأرض الصومال بالعمل العدواني,1
 حرب غزة: ما قصة الفنانة الفلسطينية التي ترسم على أنقاض المنازل المدمرة؟,1
" حصاد 2023: عام من ""التطرف المناخي"" في شمال أفريقيا، والحكومات ""غير مستعدة"" ",1
كيف أدت الحرب المستمرة في غزة إلى تدمير كثير من مواقعها التاريخية؟,1
" بريطانيا تعلن ""التصدي"" للحوثيين في البحر الأحمر",1
"بعد 95 عاما، ديزني تفقد حقوق النشر لشخصية ""ميكي ماوس""",1
 حرب غزة: كيف استقبل العالم عام 2024؟,1
إسرائيل تتوقع أن تستمر الحرب في غزة طيلة عام 2024,1
قصة العشق الممنوع بين إسبانيات ومغاربة,1
بالصور: أول دول العالم التي تستقبل العام الجديد 2024 ,1
الشرق الأوسط يقترب من الانزلاق إلى حافة صراع إقليمي واسع - الغارديان,1
كيف بدت الدبلوماسية والتحالفات في العالم العربي عام 2023؟,1
لماذا كان عام 2023 غير مريح لمصالح الدول الغربية؟,1
هل 2024 هو العام الذي ستنطلق فيه عمليات تسليم المشتريات بالطائرات المُسيرة؟,1
3 سيناريوهات لتطور حرب أوكرانيا في عام 2024,1
مقتل 30 شخصا على الأقل في أضخم قصف روسي لأوكرانيا,1
حزب الله: بريطانيا أجرت حوارا سريا مع التنظيم ثم سعت لاستغلال الحريري لتفكيك قدراته العسكرية – وثائق بريطانية,1
 حصاد 2023: لماذا يعتبر 2024 عاما سياسيا كبيرا بالنسبة لنصف سكان العالم؟ ,1
 حرب غزة: بي بي سي في أحد أكبر أنفاق حماس التي تقول إسرائيل إنها اكتشفته,1
ما هي مجموعة البريكس وما هي الدول الجديدة التي ستنضم إليها؟,1
 حصاد 2023: أربع أزمات تراوح مكانها في لبنان,1
غزة تحتاج إلى خطة للسلام، وليس إلى مطالب بعيدة المنال – صحيفة ذا ناشيونال,1
أبرز صور عام 2023 من جميع أنحاء العالم,1
لقاء البرهان وحميدتي المرتقب:  فرص النجاح والمآلات,1
قطر تُخفف عقوبة الإعدام الصادرة بحق ثمانية ضباط سابقين في البحرية الهندية,1
أحداث شهدتها منطقة الشرق الأوسط وشمال أفريقيا في 2023,1
إسرائيل توسع هجومها البري على مخيمات اللاجئين في وسط غزة,1
 حرب غزة: نازحون في مستشفى ناصر الطبي في خان يونس يشكون الوضع الصحي,1
"لواء احتياط إسرائيلي: ""لا تصدقوا رواية الجيش عن أنفاق حماس"" - في هآرتس",1
 حصاد 2023: كيف تنافست السعودية وقطر على الساحة السياسية؟,1
مأساة مسعف فلسطيني فقد 29 فردا من عائلته منذ أسبوعين ولم يتمكن من دفنهم بعد,1
تزايد قلق الناخبين الشباب في الولايات المتحدة بشأن سياسة بايدن تجاه الحرب في غزة,1
" حرب غزة: دفن 80 جثة مجهولة الهوية بمقبرة جماعية في رفح، وحماس تتهم إسرائيل بـ ""انتهاك حرمة الموتى""",1
ثلاثة متطلبات لإسرائيل لكي يتحقق السلام في غزة – وول ستريت جورنال,1
كيف وثق مخرج سويدي حياة أجيال من عائلة فلسطينية في غزة على مدى أربعة عقود؟ ,1
 حرب غزة: ما هي أسلحة حماس التي تمكنها من مواجهة إسرائيل حتى الآن؟,1
من سينتصر في الخلاف بين السعودية والإمارات؟,1
"""تبرعي بكليتي لشخص غريب غيّر حياتي""",1
الحزن يخيم على الكنائس العربية في عيد الميلاد تضامنا مع الفلسطينيين في غزة,1
"""إسرائيل تواجه أزمة دبلوماسية كبيرة حاليا"" - جيروزاليم بوست",1
 حرب غزة: كيف استقبلت بيت لحم عيد الميلاد؟,1
 حرب غزة: كيف يمنع الجدار الفاصل في بيت لحم سانتا كلوز من الوصول للأطفال للاحتفال بعيد الميلاد؟,1
لماذا تنضم البحرين إلى عمليات التحالف الدولي في البحر الأحمر؟,1
 الحرب في السودان: كيف مر هذا العام على السودانيين في ظل الحرب؟,1
ما هي حركة فالون غونغ الدينية المحظورة في الصين والتي يزداد أتباعها بالخارج؟ ,1
تصاعد العمليات العسكرية في السودان وسط أنباء عن لقاء محتمل بين البرهان وحميدتي,1
حرب غزة تفاقم معاناة الطلبة الفلسطينيين في مصر,1
هل ينجح بايدن في إقناع إسرائيل بتغيير نهجها؟,1
مجموعة مختارة من أقوى الصور حول العالم على مدار الأسبوع,1
"""أخبرت طفلي أنها ليست قنابل حقيقية بل أحد أفلام الحركة""",1
إسرائيل وبريطانيا وفرنسا خططوا لأبعد من السيطرة على قناة السويس في حربهم على مصر عام 56 ـ وثائق بريطانية,1
القرية التي يعاني جميع سكانها من الخرف,1
"""إسرائيل حولت مدينتي غزة وخان يونس إلى خراب"" – الفاينانشال تايمز",1
 الحرب في السودان: ما الذي يحدث في ود مدني، وما أهمية  سيطرة قوات الدعم السريع على المدينة؟,1
 ما الذي تقوله أعداد القتلى في غزة عن الحرب؟,1
ناصر وكمال عدوان والعودة: ماذا يجري في مستشفيات غزة؟,1
" حرب غزة: رحلة مصور بي بي سي المروعة على ""طريق الجحيم"" في غزة",1
ما هي أسلحة حماس الجديدة التي تمكنها من المواجهة حتى الآن؟,1
ما حقيقة مزاعم تعرض سودانيات لجرائم اغتصاب في ولاية الجزيرة في السودان؟,1
"كيف أثرت ""شائعة"" يخوت زيلينسكي على المساعدات الأمريكية لأوكرانيا؟",1
غزة مفتاح التطورات الإقليمية في المنطقة - الأيام الفلسطينية,1
إيكيا تحذر من تأخر وصول منتجاتها بعد هجمات البحر الأحمر وتوقعات بارتفاع الأسعار على المستهلكين,1
لا مكان في المشفى يتسع لناجٍ وحيد من قصف منزل في خان يونس,1
" حرب غزة: ""يبدو أن فقدان أحد أفراد أسرتي أمر لا يمكن تفاديه""",1
هل يمكن أن نشهد وقفا جديدا لإطلاق النار في غزة؟,1
البرلمان الفرنسي يقر تعديلات صارمة على قانون الهجرة بعد أشهر من الجدل,1
هل ينجح دونالد ترامب بالعودة إلى البيت الأبيض بعد حكم ولاية كولورادو؟,1
المفاوضات تؤجل تصويت الأمم المتحدة على وقف الحرب في غزة,1
ناشطة يمنية تحصد جائزة لمساعدتها آلاف الشباب اللاجئين في بلدها,1
ماذا نعرف عن الشيخ مشعل الصباح أمير الكويت الجديد؟,1
 مشعل الأحمد: ماذا نعرف عن أمير الكويت الجديد؟,1
كيف نقرأ استهداف السفن في البحر الأحمر؟,1
"ود مدني: ""يبدو أن النزوح قد كُتب علينا""",1
" حرب غزة: ما هو تحالف ""حارس الازدهار"" الذي أطلق لصد هجمات الحوثيين في البحر الأحمر؟",1
كتائب القسام تبث فيديو لثلاث رهائن إسرائيليين مُسنّين,1
ربع مليون نازح بسبب الاشتباكات في مدينة ود مدني جنوب العاصمة السودانية,1
"خبراء يحذرون من ""صدمة"" جديدة للتجارة العالمية بعد تهديدات الحوثيين للملاحة في البحر الأحمر",1
ما التحديات التي تواجه السيسي بعد فوزه بفترة رئاسية ثالثة؟,1
"""إسرائيل تحاول محو ذاكرتنا"" - في الغارديان",1
دون اتصالات وإنترنت، كيف يكافح الصحفيون في غزة لإيصال الصورة للعالم؟,1
 كيف أصبحت الكوفية رمزا وطنيا للفلسطينيين؟,1
شركات الملاحة الكبرى تبتعد عن البحر الأحمر بسبب هجمات الحوثيين,1
كوريا الشمالية تطلق أطول صاروخ عقب اجتماع بين كوريا الجنوبية والولايات المتحدة,1
عائلات أمريكية من أصول فلسطينية تروي معاناتها مع تفشي الكراهية بعد حرب غزة,1
"""الدعوة إلى الهدنة أمر سهل، لكن التفاصيل ستكون الجزء الصعب"" - صحيفة التايمز",1
"التغير المناخي: هل تتغير الفرص بحلول ""عيد ميلاد أبيض"" حول العالم؟",1
الولادة في زمن الحرب: قابلات يجرين عمليات على الأرض,1
"وزير الخارجية البريطاني يؤيد ""وقفا مستداما لإطلاق النار"" في غزة",1
تفجير لوكربي: هل هو أعظم رواية بوليسية؟,1
رئيس وزراء المجر فيكتور أوربان: هل يبتز رجل واحد الاتحاد الأوروبي؟,1
هل ستنجح جولة المفاوضات التي تستضيفها العاصمة الإثيوبية بشأن ملء سد النهضة؟,1
هل يؤدي تزايد الدعم الشعبي لحماس في الضفة الغربية إلى اندلاع انتفاضة جديدة؟,1
خان يونس .. من فندق مملوكي إلى مأوى للاجئين والنازحين,1
كيف تعتقل إسرائيل مئات الفلسطينيين دون اتهامات؟,1
 حرب غزة: ما هو محور فيلادلفيا على الحدود المصرية، وما خصوصيته الأمنية؟,1
شركة شحن عملاقة توقف رحلاتها عبر البحر الأحمر بسبب الصواريخ والمُسيرات التي تُطلق من اليمن ,1
فلسطينيون بريطانيون يطالبون بنظام تأشيرة لأقاربهم المحاصرين في غزة أسوة بالأوكرانيين,1
"""نتنياهو على استعداد للاستهانة بأي محاولة أمريكية لكبح جماح إسرائيل"" - الغارديان",1
هل يدفع بايدن فاتورة دعمه المطلق لإسرائيل من رصيده الانتخابي؟,1
بي بي سي تكشف كيف تروج مقاطع فيديو على تيك توك لحملات دعائية روسية؟ ,1
" حرب غزة: بي بي سي تتحدث مع أحد الطلاب المصابين في حادث ""كراهية"" في فيرمونت ",1
هل يمكن للدية أن تنقذ ممرضة هندية من حكم بالإعدام في اليمن؟,1
تمويل حماس: ماذا نعرف عن مصادر أموال الحركة؟,1
هل يمكن لإسرائيل أن تكسب الحرب وتخسر السلام؟ -  الجيروزاليم بوست,1
قاضية تأمر بوقف النظر مؤقتا في قضية تدخل ترامب في الانتخابات,1
 حرب غزة: كيف يعيش مصابون بالتوحد في المخيمات؟,1
 حرب غزة: كيف تبدو حياة النازحين في مخيمات رفح؟ ,1
"طبيب يصف لبي بي سي الوضع الصحي في غزة بأنه ""كارثي"" في ظل نقص الأدوية وتفشي الأمراض",1
"عثمان خواجة ""يتحدى"" قرار مجلس الكريكيت الدولي بشأن رسالة لغزة",1
 مؤتمر المناخ 2023: طفلة ناشطة  تقتحم منصة مسرح وتطالب بوقف الوقود الأحفوري,1
 حرب غزة: ما الذي يعيق إجلاء الجزائريين في غزة؟,1
" حرب غزة: أطفال يدخلون المستشفيات باسم ""مجهول""",1
"مؤسسة ""آرتشي ويل""، المملوكة للأمير هاري وزوجته ميغان تتبرع بـ 1.2 مليون دولار لمؤسسات خيرية ",1
ما هو تأثير توقف المساعدات الأمريكية لكييف على الحرب الأوكرانية؟,1
"هل أصبح حل الدولتين لإنهاء الصراع الإسرائيلي الفلسطيني ""سراباً""؟ - الفايننشال تايمز",1
ماذا نعرف عن قصف جماعة الحوثي اليمنية ناقلة نفط نرويجية تقول إنها متجهة إلى إسرائيل؟  ,1
خمسة أعمال سينمائية حديثة تروي حياة الفلسطينيين,1
ما الجمرة الخبيثة، وإلى أي مدى هي قاتلة؟,1
 حرب غزة: الأونروا تحذر من دفع الفلسطينيين باتجاه الحدود المصرية,1
ميانمار تتفوق على أفغانستان في إنتاج الأفيون,1
" حرب غزة: ما هو القرار رقم 377 ""متحدون من أجل السلام"" في الجمعية العامة للأمم المتحدة؟",1
هل ستقرر المحكمة العليا الأمريكية محاكمة الرئيس السابق ترامب؟,1
مسؤول أوكراني يقول لبي بي سي إن الهجوم المضاد على القوات الروسية لم يلب الطموحات,1
هل يجب أن نخشى وباء جديدا قادما من الصين؟,1
 حرب غزة: كيف بدت الاستجابة لدعوات الإضراب الشامل في الضفة الغربية؟,1
 حرب غزة: لماذا يتجه رعاة بقر أمريكيون إلى إسرائيل؟,1
